Date,AAPL,MSFT,TSLA,^GSPC
2020-07-10,94.17442321777344,207.8973846435547,102.97666931152344,3185.0400390625
2020-07-13,93.73998260498047,201.47569274902344,99.80400085449219,3155.219970703125
2020-07-14,95.29122924804688,202.7211151123047,101.12000274658203,3197.52001953125
2020-07-15,95.94657897949219,202.4194793701172,103.06732940673828,3226.56005859375
2020-07-16,94.76595306396484,198.41078186035156,100.04266357421875,3215.570068359375
2020-07-17,94.57449340820312,197.39891052246094,100.05599975585938,3224.72998046875
2020-07-20,96.56755828857422,205.88331604003906,109.53333282470703,3251.840087890625
2020-07-21,95.23477172851562,203.11029052734375,104.55733489990234,3257.300048828125
2020-07-22,95.5022964477539,206.02923583984375,106.15533447265625,3276.02001953125
2020-07-23,91.1553955078125,197.0680694580078,100.87133026123047,3235.659912109375
2020-07-24,90.92955780029297,195.861572265625,94.46666717529297,3215.6298828125
2020-07-27,93.08462524414062,198.3426971435547,102.63999938964844,3239.409912109375
2020-07-28,91.55545806884766,196.5621337890625,98.43267059326172,3218.43994140625
2020-07-29,93.31044006347656,198.54701232910156,99.94066619873047,3258.43994140625
2020-07-30,94.43950653076172,198.39132690429688,99.16600036621094,3246.219970703125
2020-07-31,104.32624816894531,199.47134399414062,95.38400268554688,3271.1201171875
2020-08-03,106.95502471923828,210.6898651123047,99.0,3294.610107421875
2020-08-04,107.6692886352539,207.52764892578125,99.13333129882812,3306.510009765625
2020-08-05,108.05953979492188,207.18710327148438,99.00133514404297,3327.77001953125
2020-08-06,111.82965850830078,210.50498962402344,99.30533599853516,3349.159912109375
2020-08-07,109.28713989257812,206.73953247070312,96.84733581542969,3351.280029296875
2020-08-10,110.87559509277344,202.6238250732422,94.57133483886719,3360.469970703125
2020-08-11,107.57817840576172,197.8853759765625,91.6259994506836,3333.68994140625
2020-08-12,111.1534652709961,203.5384063720703,103.65066528320312,3380.35009765625
2020-08-13,113.12060546875,203.06166076660156,108.06666564941406,3373.429931640625
2020-08-14,113.01979064941406,203.25624084472656,110.04733276367188,3372.85009765625
2020-08-17,112.72472381591797,204.5989532470703,122.3759994506836,3381.989990234375
2020-08-18,113.66402435302734,205.7762908935547,125.80599975585938,3389.780029296875
2020-08-19,113.80663299560547,204.52783203125,125.23533630371094,3374.85009765625
2020-08-20,116.33197021484375,209.2874755859375,133.45533752441406,3385.510009765625
2020-08-21,122.32683563232422,207.76597595214844,136.6653289794922,3397.159912109375
2020-08-24,123.78990173339844,208.41944885253906,134.27999877929688,3431.280029296875
2020-08-25,122.77436828613281,211.13087463378906,134.8893280029297,3443.6201171875
2020-08-26,124.44398498535156,215.69544982910156,143.54466247558594,3478.72998046875
2020-08-27,122.9563217163086,220.9915313720703,149.25,3484.550048828125
2020-08-28,122.75714874267578,223.26405334472656,147.55999755859375,3508.010009765625
2020-08-31,126.92012786865234,219.9674072265625,166.10667419433594,3500.31005859375
2020-09-01,131.9756622314453,221.6645050048828,158.35000610351562,3526.64990234375
2020-09-02,129.2413330078125,225.9364471435547,149.1233367919922,3580.840087890625
2020-09-03,118.89417266845703,211.9404296875,135.6666717529297,3455.06005859375
2020-09-04,118.97284698486328,208.9656219482422,139.44000244140625,3426.9599609375
2020-09-08,110.96658325195312,197.6614990234375,110.06999969482422,3331.840087890625
2020-09-09,115.39263916015625,206.07861328125,122.09333038330078,3398.9599609375
2020-09-10,111.62556457519531,200.30465698242188,123.77999877929688,3339.18994140625
2020-09-11,110.16004943847656,198.99765014648438,124.23999786376953,3340.969970703125
2020-09-14,113.46485137939453,200.34365844726562,139.8733367919922,3383.5400390625
2020-09-15,113.64189910888672,203.63050842285156,149.9199981689453,3401.199951171875
2020-09-16,110.28792572021484,199.9925537109375,147.25332641601562,3385.489990234375
2020-09-17,108.52731323242188,197.90533447265625,141.14332580566406,3357.010009765625
2020-09-18,105.08480834960938,195.44747924804688,147.38333129882812,3319.469970703125
2020-09-21,108.2716064453125,197.54444885253906,149.79666137695312,3281.06005859375
2020-09-22,109.9731674194336,202.30410766601562,141.41000366210938,3315.570068359375
2020-09-23,105.36022186279297,195.64254760742188,126.78666687011719,3236.919921875
2020-09-24,106.44215393066406,198.1784210205078,129.26333618164062,3246.590087890625
2020-09-25,110.43544006347656,202.69419860839844,135.77999877929688,3298.4599609375
2020-09-28,113.0714340209961,204.27426147460938,140.39999389648438,3351.60009765625
2020-09-29,112.2156982421875,202.14804077148438,139.69000244140625,3335.469970703125
2020-09-30,113.90746307373047,205.14230346679688,143.00332641601562,3363.0
2020-10-01,114.8713607788086,207.21978759765625,149.3866729736328,3380.800048828125
2020-10-02,111.16329193115234,201.1044464111328,138.3633270263672,3348.419921875
2020-10-05,114.58612060546875,205.1910858154297,141.89332580566406,3408.60009765625
2020-10-06,111.3010025024414,200.8313446044922,137.9933319091797,3360.969970703125
2020-10-07,113.18946838378906,204.6546173095703,141.76666259765625,3419.43994140625
2020-10-08,113.08124542236328,205.38612365722656,141.97332763671875,3446.830078125
2020-10-09,115.04840850830078,210.4871368408203,144.6666717529297,3477.139892578125
2020-10-12,122.3563461303711,215.9392852783203,147.43333435058594,3534.219970703125
2020-10-13,119.11055755615234,217.36325073242188,148.88333129882812,3511.929931640625
2020-10-14,119.19908142089844,215.41258239746094,153.76666259765625,3488.669921875
2020-10-15,118.72696685791016,214.2421875,149.6266632080078,3483.340087890625
2020-10-16,117.0647201538086,214.2421875,146.55667114257812,3483.81005859375
2020-10-19,114.07467651367188,208.93637084960938,143.61000061035156,3426.919921875
2020-10-20,115.57953643798828,209.3557891845703,140.64666748046875,3443.1201171875
2020-10-21,114.9500503540039,209.50205993652344,140.8800048828125,3435.56005859375
2020-10-22,113.84844207763672,209.58982849121094,141.92999267578125,3453.489990234375
2020-10-23,113.15010833740234,210.89675903320312,140.2100067138672,3465.389892578125
2020-10-26,113.15995788574219,204.89846801757812,140.0933380126953,3400.969970703125
2020-10-27,114.68448638916016,207.99029541015625,141.55999755859375,3390.679931640625
2020-10-28,109.3731918334961,197.68096923828125,135.33999633789062,3271.030029296875
2020-10-29,113.42550659179688,199.6707000732422,136.94332885742188,3310.110107421875
2020-10-30,107.0716323852539,197.47618103027344,129.34666442871094,3269.9599609375
2020-11-02,106.98311614990234,197.33963012695312,133.50332641601562,3310.239990234375
2020-11-03,108.62567901611328,201.3385009765625,141.3000030517578,3369.159912109375
2020-11-04,113.06159973144531,211.05284118652344,140.32666015625,3443.43994140625
2020-11-05,117.07456970214844,217.78265380859375,146.02999877929688,3510.449951171875
2020-11-06,116.94155883789062,218.20204162597656,143.31666564941406,3509.43994140625
2020-11-09,114.6064682006836,213.00350952148438,140.4199981689453,3550.5
2020-11-10,114.2616195678711,205.8055419921875,136.7866668701172,3545.530029296875
2020-11-11,117.72975158691406,211.2089080810547,139.0433349609375,3572.659912109375
2020-11-12,117.45389556884766,210.12628173828125,137.25332641601562,3537.010009765625
2020-11-13,117.5031509399414,211.16989135742188,136.1666717529297,3585.14990234375
2020-11-16,118.52783966064453,211.8721160888672,136.02999877929688,3626.909912109375
2020-11-17,117.63125610351562,209.17047119140625,147.20333862304688,3609.530029296875
2020-11-18,116.29126739501953,206.41281127929688,162.2133331298828,3567.7900390625
2020-11-19,116.89228820800781,207.72317504882812,166.42333984375,3581.8701171875
2020-11-20,115.61143493652344,205.738037109375,163.20333862304688,3557.5400390625
2020-11-23,112.17285919189453,205.4642333984375,173.9499969482422,3577.590087890625
2020-11-24,113.47340393066406,209.13134765625,185.1266632080078,3635.409912109375
2020-11-25,114.32073974609375,209.14109802246094,191.3333282470703,3629.64990234375
2020-11-27,114.87248992919922,210.4710693359375,195.25332641601562,3638.35009765625
2020-11-30,117.29625701904297,209.33670043945312,189.1999969482422,3621.6298828125
2020-12-01,120.91218566894531,211.42938232421875,194.9199981689453,3662.449951171875
2020-12-02,121.26689147949219,210.60794067382812,189.60667419433594,3669.010009765625
2020-12-03,121.12895202636719,209.50294494628906,197.7933349609375,3666.719970703125
2020-12-04,120.44910430908203,209.62030029296875,199.67999267578125,3699.1201171875
